University Rank,Name of University,Location,No of student,No of student per staff,International Student,Female:Male Ratio,OverAll Score,Teaching Score,Research Score,Citations Score,Industry Income Score,International Outlook Score
Reporter,Lagos State University,Nigeria,"28,289",0.1583261432269197,0%,50 : 50,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Knowledge University,Iraq,"2,125",0.0698878343399482,1%,47 : 53,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,University of Lampung,Indonesia,"25,782",0.0841242450388265,0%,50 : 50,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Landmark University,Nigeria,"3,429",0.0560828300258843,0%,34 : 66,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,La Salle University,Colombia,"9,869",0.0849870578084555,1%,55 : 45,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,University of Las Américas (UDLA),Ecuador,"12,767",0.0573770491803278,1%,54 : 46,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Leeds Arts University,United Kingdom,"2,065",0.0642795513373598,12%,76 : 24,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Leeds Conservatoire,United Kingdom,"1,260",0.081967213114754,12%,33 : 67,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Leeds Trinity University,United Kingdom,"3,230",0.1052631578947368,9%,65 : 35,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Koya University,Iraq,"4,536",0.0388265746333045,1%,50 : 50,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Lesya Ukrainka Volyn National University,Ukraine,"8,039",0.041846419327006,1%,68 : 32,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,University of Liberal Arts Bangladesh,Bangladesh,"4,475",0.08541846419327,0%,49 : 51,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Liverpool Hope University,United Kingdom,"4,025",0.0638481449525453,13%,67 : 33,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Liverpool Institute for Performing Arts,United Kingdom,865,0.0729076790336497,23%,57 : 43,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Liverpool School of Tropical Medicine,United Kingdom,210,0.0077653149266609,39%,65 : 35,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,The LNM Institute of Information Technology,India,"2,136",0.0944779982743744,0%,17 : 83,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Loei Rajabhat University,Thailand,"7,433",0.0828300258843831,0%,70 : 30,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,London Business School,United Kingdom,"1,995",0.0763589301121656,91%,38 : 62,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,London School of Hygiene and Tropical Medicine,United Kingdom,825,0.0060396893874029,62%,70 : 30,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,London Metropolitan University,United Kingdom,"8,260",0.0910267471958585,45%,66 : 34,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,University of Los Lagos,Chile,"5,567",0.0698878343399482,0%,58 : 42,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Universidad Loyola,Spain,"3,319",0.0556514236410698,4%,65 : 35,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Malawi University of Science and Technology (MUST),Malawi,"2,356",0.0513373597929249,0%,28 : 72,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Management Development Institute (MDI),India,982,0.0534943917169974,0%,21 : 79,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Marian College Kuttikkanam (Autonomous),India,"1,755",0.0716134598792062,0%,52 : 48,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Maritime University of Szczecin,Poland,"2,559",0.1048317515099223,13%,26 : 74,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,University of Mascara,Algeria,"21,682",0.0500431406384814,0%,61 : 39,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Universidad Mayor,Chile,"20,330",0.0457290767903365,2%,57 : 43,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,University of Medellín,Colombia,"9,371",0.0742018981880932,2%,54 : 46,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Meikai University,Japan,"4,326",0.0677308024158757,17%,43 : 57,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Michael and Cecilia Ibru University,Nigeria,405,0.0280414150129421,0%,41 : 59,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,"Michael Okpara University of Agriculture, Umudike",Nigeria,"23,198",0.0918895599654874,0%,41 : 59,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Middle Technical University,Iraq,"37,101",0.1134598792062122,0%,45 : 55,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Mindanao State University – Iligan Institute of Technology,Philippines,"9,348",0.0785159620362381,0%,60 : 40,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,MIOTI Tech and Business School,Spain,115,0.1635030198446937,9%,31 : 69,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Mirpur University of Science and Technology,Pakistan,"7,544",0.083692838654012,0%,44 : 56,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,University of Misan,Iraq,"11,855",0.0629853321829163,0%,51 : 49,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Misr University for Science and Technology,Egypt,"24,742",0.0793787748058671,6%,47 : 53,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Mahatma Jyotiba Phule Rohilkhand University,India,"3,999",0.0849870578084555,0%,31 : 69,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,M. Kumarasamy College of Engineering,India,"3,772",0.0487489214840379,0%,27 : 73,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,"MNS University of Agriculture, Multan",Pakistan,"3,266",0.0996548748921484,0%,22 : 78,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Modern University for Business and Science,Lebanon,"1,896",0.0711820534943917,31%,47 : 53,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Université Mohamed El Bachir El Ibrahimi de Bordj Bou Arréridj,Algeria,"18,000",0.131578947368421,0%,100 : 0,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Universidad Monteávila,Venezuela,"1,054",0.0228645383951682,0%,71 : 29,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,University of Monterrey,Mexico,"10,814",0.1328731665228645,1%,61 : 39,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,October University for Modern Sciences and Arts (MSA),Egypt,"12,444",0.0474547023295944,2%,50 : 50,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Muban Chombueng Rajabhat University,Thailand,"4,951",0.0754961173425366,0%,62 : 38,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Mukogawa Women’s University,Japan,"8,394",0.1121656600517687,0%,100 : 0,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Mulungushi University,Zambia,"6,988",0.2338222605694564,0%,41 : 59,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Mutah University,Jordan,"11,486",0.0677308024158757,15%,46 : 54,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Universidad Nacional de Chimborazo,Ecuador,"8,478",0.0616911130284728,1%,57 : 43,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Universidad Nacional de Itapúa,Paraguay,"5,595",0.0211389128559102,0%,59 : 41,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Nagoya University of Commerce & Business,Japan,"3,549",0.1272648835202761,8%,25 : 75,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Najran University,Saudi Arabia,"17,967",0.0711820534943917,1%,69 : 31,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Nakhchivan State University,Azerbaijan,"7,620",0.0591026747195858,20%,46 : 54,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Namangan Engineering Construction Institute,Uzbekistan,"3,881",0.0491803278688524,0%,18 : 82,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Namangan Institute of Engineering and Technology,Uzbekistan,"5,784",0.0763589301121656,0%,21 : 79,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Namangan State University,Uzbekistan,"20,636",0.135893011216566,0%,66 : 34,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Nara Institute of Science and Technology,Japan,"1,043",0.0202761000862812,24%,23 : 77,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Nara Women’s University,Japan,"2,612",0.0250215703192407,5%,100 : 0,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,National Aviation University,Ukraine,"14,239",0.045297670405522,5%,39 : 61,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,National University of Computer and Emerging Sciences,Pakistan,"8,291",0.0621225194132873,2%,22 : 78,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,National Film and Television School,United Kingdom,395,0.0293356341673856,42%,50 : 50,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,National University of Medical Sciences (NUMS),Pakistan,"1,654",0.0198446937014667,0%,72 : 28,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,National University of Mongolia,Mongolia,"18,647",0.1125970664365832,2%,60 : 40,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,National University Odessa Law Academy,Ukraine,"10,503",0.0746333045729076,1%,60 : 40,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,The National University of Ostroh Academy,Ukraine,"3,432",0.0362381363244176,1%,57 : 43,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,National Polytechnic University of Armenia,Armenia,"5,742",0.0358067299396031,2%,20 : 80,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,National University of Quilmes,Argentina,"33,703",0.1160483175150992,2%,57 : 43,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,"National University of Science and Technology, Oman",Oman,"3,986",0.0793787748058671,14%,63 : 37,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,"National University, Sudan",Sudan,"5,132",0.0513373597929249,6%,60 : 40,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,National Taichung University of Science and Technology,Taiwan,"15,512",0.0625539257981018,1%,70 : 30,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,National Transport University,Ukraine,"7,262",0.0478861087144089,2%,31 : 69,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,National University of Water and Environmental Engineering,Ukraine,"4,344",0.0405522001725625,3%,34 : 66,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,National University “Yuri Kondratyuk Poltava Polytechnic”,Ukraine,"5,067",0.0332182916307161,10%,49 : 51,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Navoi State Pedagogical Institute,Uzbekistan,"12,791",0.1121656600517687,0%,72 : 28,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Universitas Negeri Surabaya,Indonesia,"29,840",0.1039689387402933,0%,64 : 36,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Newman University,United Kingdom,"2,325",0.0754961173425366,12%,76 : 24,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Niger Delta University,Nigeria,"20,608",0.1100086281276962,0%,45 : 55,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,"Nigerian Police Academy, Wudil",Nigeria,"3,087",0.0927523727351164,0%,16 : 84,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Nihon Pharmaceutical University,Japan,"1,618",0.0776531492666091,4%,48 : 52,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Niigata University of Health and Welfare,Japan,"4,410",0.0724762726488352,0%,51 : 49,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,University of Niigata Prefecture,Japan,"1,196",0.0621225194132873,1%,76 : 24,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Nile University,Egypt,"2,168",0.0603968938740293,2%,28 : 72,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Ninevah University,Iraq,"3,707",0.0569456427955133,0%,42 : 58,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Nitte (Deemed to be University),India,"4,408",0.0314926660914581,1%,65 : 35,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,University of Northampton,United Kingdom,"9,945",0.0711820534943917,33%,64 : 36,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Northeast Ohio Medical University,United States,955,0.0491803278688524,0%,54 : 46,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Northern Technical University,Iraq,"21,400",0.1169111302847282,0%,48 : 52,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Norwich University of the Arts,United Kingdom,"2,290",0.0664365832614322,13%,61 : 39,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,University of Nova Gorica,Slovenia,416,0.0133735979292493,54%,48 : 52,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Novena University,Nigeria,"1,981",0.1078515962036238,0%,42 : 58,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Nursing School of Coimbra,Portugal,"2,138",0.0974978429680759,7%,85 : 15,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,October 6 University,Egypt,"25,927",0.088006902502157,3%,49 : 51,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Oguz Han Engineering and Technology University of Turkmenistan,Turkmenistan,"2,223",0.0552200172562553,0%,52 : 48,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Olusegun Agagu University of Science and Technology,Nigeria,"6,474",0.1251078515962036,0%,28 : 72,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,ORT Uruguay University,Uruguay,"4,151",0.0271786022433132,2%,47 : 53,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Ostrogradsky National University of Kremenchuk,Ukraine,"4,106",0.0491803278688524,0%,38 : 62,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Palestine Polytechnic University,Palestine,"4,812",0.1147540983606557,3%,55 : 45,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Palestine Technical University – Kadoorie,Palestine,"7,013",0.0772217428817946,4%,59 : 41,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Panteion University of Social and Political Sciences,Greece,"12,615",0.2679033649698015,2%,52 : 48,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Paris University of International Education,France,445,0.1264020707506471,100%,32 : 68,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Pavlo Tychyna Uman State Pedagogical University,Ukraine,"9,149",0.0737704918032786,2%,32 : 68,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,University of Petra,Jordan,"6,538",0.0841242450388265,21%,57 : 43,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Pharos University,Egypt,"11,106",0.0591026747195858,6%,49 : 51,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,University of Phayao,Thailand,"18,057",0.0875754961173425,0%,68 : 32,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Philadelphia University (Jordan),Jordan,"3,615",0.0849870578084555,36%,41 : 59,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Plymouth Marjon University,United Kingdom,"1,845",0.0780845556514236,3%,61 : 39,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Polytechnic University of Tirana,Albania,"8,591",0.0681622088006902,2%,58 : 42,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Poltava V.G. Korolenko National Pedagogical University (PNPU),Ukraine,"3,812",0.0232959447799827,0%,51 : 49,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Polytechnic Institute of Setúbal,Portugal,"7,829",0.0729076790336497,6%,54 : 46,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Universidad Popular Autónoma del Estado de Puebla,Mexico,"11,279",0.0677308024158757,1%,60 : 40,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Prefectural University of Hiroshima,Japan,"2,623",0.0513373597929249,2%,65 : 35,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Prince Sultan University (PSU),United States,"4,772",0.081967213114754,15%,56 : 44,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,"University of Professional Studies, Accra",Ghana,"14,017",0.1699741156169111,0%,46 : 54,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,University of Puthisastra,Cambodia,"1,649",0.0107851596203623,0%,55 : 45,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Queen Margaret University,United Kingdom,"3,905",0.087144089732528,31%,77 : 23,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Rajamangala University of Technology Isan,Thailand,"24,166",0.039257981018119,0%,46 : 54,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Ravensbourne,United Kingdom,"2,375",0.0957722174288179,30%,50 : 50,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Rawalpindi Medical University,Pakistan,"3,304",0.0345125107851596,1%,69 : 31,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Rennes School of Business,France,"3,098",0.133304572907679,33%,50 : 50,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,REVA University,India,"13,467",0.0901639344262295,1%,33 : 67,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Rose Bruford College,United Kingdom,655,0.0789473684210526,18%,60 : 40,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Royal Agricultural University,United Kingdom,"1,015",0.0858498705780845,14%,51 : 49,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,"Royal Central School of Speech and Drama, University of London",United Kingdom,"1,035",0.0668679896462467,36%,68 : 32,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Royal College of Art,United Kingdom,"2,405",0.0884383088869715,77%,69 : 31,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Royal Conservatoire of Scotland,United Kingdom,"1,190",0.0448662640207075,38%,57 : 43,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Royal Academy of Music,United Kingdom,830,0.0405522001725625,47%,49 : 51,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Royal College of Music,United Kingdom,860,0.0448662640207075,57%,52 : 48,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Royal Northern College of Music,United Kingdom,870,0.045297670405522,33%,50 : 50,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,University of Sadat City,Egypt,"30,141",0.1466781708369283,4%,54 : 46,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,University of Saint Joseph,United States,"1,141",0.044434857635893,24%,62 : 38,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Sakon Nakhon Rajabhat University,Thailand,"9,328",0.0849870578084555,0%,64 : 36,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Salahaddin University,Iraq,"25,189",0.044434857635893,1%,55 : 45,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Salem University,Nigeria,513,0.0150992234685073,1%,40 : 60,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Samarkand State University,Uzbekistan,"15,754",0.0724762726488352,0%,50 : 50,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Samarkand State Institute of Foreign Languages,Uzbekistan,"5,010",0.045297670405522,0%,74 : 26,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Samuel Adegboyega University,Nigeria,390,0.0215703192407247,0%,51 : 49,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Universidad San Ignacio de Loyola,Peru,"21,556",0.1531492666091458,1%,51 : 49,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,University of San Martín de Porres,Peru,"40,234",0.0759275237273511,0%,61 : 39,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,University of Santo Tomas,Philippines,"26,511",0.0556514236410698,7%,51 : 49,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Satya Wacana Christian University,Indonesia,"16,132",0.1514236410698878,0%,45 : 55,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,Saudi Electronic University,Saudi Arabia,"21,756",0.1031061259706643,6%,48 : 52,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
Reporter,SBS Swiss Business School,Switzerland,"1,644",0.042709232096635,57%,42 : 58,18.4–24.3,0.1334134615384615,0.104008667388949,0.467741935483871,0.0570522979397781,0.3271028037383178
